id,news_url,title,tweet_ids
2817,https://g1.globo.com/politica/noticia/2023/04/13/projeto-sobre-fake-news-tera-capitulo-voltado-a-protecao-de-criancas-e-adolescentes-diz-relator.ghtml,"Projeto sobre fake news terá capítulo voltado à proteção de crianças e adolescentes, diz relator | Política | G1",1646547580569145344	1646541404326469633	1646528699637071872	1646528697711882242	1646527444852310021
2818,https://g1.globo.com/tecnologia/noticia/2023/04/13/whatsapp-libera-nova-protecao-contra-roubo-de-conta-veja-como-funciona.ghtml,WhatsApp libera nova proteção contra roubo de conta; veja como funciona | Tecnologia | G1,1646695652657704960	1646679008409530371	1646591031406731265	1646565935480700947	1646552302176681994	1646545047079329793	1646544314233675777	1646544026068303872	1646543780428894211	1646541394847371264	1646538265074323459	1646534483443851264	1646525887008104449	1646516760873676806	1646510683058753540	1646508969362616322
2819,https://g1.globo.com/politica/noticia/2023/04/13/brasil-promulga-convencao-sobre-o-crime-cibernetico.ghtml,Brasil promulga Convenção sobre o Crime Cibernético | Política | G1,1646615646950547457	1646615497629134848	1646535180201410561	1646497043815301122	1646476400369582081	1646449788676898816	1646418047765467136
2820,https://g1.globo.com/politica/noticia/2023/04/13/redes-sociais-que-mantiverem-conteudos-de-apologia-a-violencia-poderao-ser-multadas-e-suspensas-pelo-governo.ghtml,Redes sociais que mantiverem conteúdos de apologia à violência poderão ser multadas e suspensas pelo governo | Política | G1,1646503536690188290	1646500798593990657	1646500413858775041	1646495601369169921	1646490090053459969	1646449434195050498
2821,https://g1.globo.com/economia/noticia/2023/04/12/como-novas-regras-sobre-sites-de-compras-devem-impactar-seu-bolso.ghtml,Como novas regras sobre sites de compras devem impactar seu bolso | Economia | G1,1646942406154002447	1646942054616801286	1646584033621741569	1646568140543852546	1646558557108568069	1646556498594496531	1646553422399766528	1646549229383434241	1646548875761647617	1646547543159865345	1646520084159139841	1646519156576256000	1646513436875194378	1646500316177657856	1646496756039819266	1646495590308790272	1646495263660318720	1646494436862439424	1646493511368294400	1646492348216496129	1646492315802804224	1646490923600334849	1646457501754294273	1646380006124277761	1646364920932343814	1646354680258211840	1646333872089583616	1646329264843767809	1646326659711213570	1646323024537239552	1646322824536023040	1646321057890983937	1646317979221491714	1646315015916363777	1646312269389733888	1646312056595836929	1646311692320555009	1646310938444718088	1646310242714624000	1646310037776678914	1646309727197106176	1646300615012671489	1646292510212227072	1646292151544815616	1646292006220562434	1646288752078143499	1646288551514914820
2822,https://g1.globo.com/tecnologia/noticia/2023/04/12/ganhei-r-70-mil-com-apostas-online-e-perdi-tudo-logo-depois.ghtml,'Ganhei R$ 70 mil com apostas online e perdi tudo logo depois' | Tecnologia | G1,1646693212742987777	1646555512098508800	1646545268635062277	1646542932055322624	1646536534961659906	1646536491609493504	1646536221592788992	1646269247528796160
2823,https://g1.globo.com/tecnologia/noticia/2023/04/12/meu-cachorro-e-o-ceo-do-twitter-cortamos-80percent-da-equipe-diz-musk-sobre-a-empresa-em-entrevista-a-bbc.ghtml,"'Meu cachorro é o CEO do Twitter', 'cortamos 80% da equipe', diz Musk sobre a empresa em entrevista à BBC | Tecnologia | G1",1646234185131249664	1646219195787378708	1646182414803251213	1646182252735258624	1646179016267939840
2824,https://g1.globo.com/economia/tecnologia/noticia/2023/04/12/elon-musk-diz-a-bbc-que-ser-dono-do-twitter-tem-sido-muito-doloroso.ghtml,Elon Musk diz à BBC que ser dono do Twitter tem sido 'muito doloroso' | Tecnologia | G1,1646573345482088448	1646570227767844866	1646549300544000000	1646475052085395458	1646322392015183873	1646309424716296193	1646298402127241217	1646246311392321540	1646208727333191707	1646206598627426304	1646204184906153990	1646194523750514694	1646181465200238592	1646179275203125252	1646133618828533762	1646117803328413697	1646095847120343040
2826,https://g1.globo.com/tecnologia/noticia/2023/04/12/em-entrevista-musk-diz-que-e-doloroso-ser-dono-do-twitter-e-nega-aumento-de-discurso-de-odio-na-plataforma.ghtml,"Em entrevista, Musk nega aumento de discurso de ódio na plataforma | Tecnologia | G1",1646153769359405059	1646137863308705792	1646135901821575169	1646133597836054528	1646132112100032512
2828,https://g1.globo.com/tecnologia/noticia/2023/04/11/bug-no-chatgpt-pode-render-ate-r-100-mil-entenda-projeto-de-recompensa.ghtml,Encontrar bug no ChatGPT pode render até R$ 100 mil; entenda projeto de recompensa | Tecnologia | G1,1646253225417363456	1645907865520209921	1645894437879390210
2829,https://g1.globo.com/tecnologia/noticia/2023/04/11/whatsapp-beta-permite-usar-mesma-conta-em-ate-quatro-celulares-veja-como-funciona.ghtml,WhatsApp Beta permite usar mesma conta em até quatro celulares; veja como funciona | Tecnologia | G1,1645875471706656771	1645868950750650375	1645868915707265025	1645868898271780865	1645865313123160089	1645864290484883459	1645861680193376256
2830,https://g1.globo.com/tecnologia/noticia/2023/04/11/whatsapp-inicia-pagamentos-a-empresas-dentro-do-app-veja-como-fazer.ghtml,WhatsApp inicia pagamentos a empresas dentro do app; veja como fazer | Tecnologia | G1,1645921017510993920	1645905673442455552	1645880642117455877	1645876940492996610	1645863192864739343	1645861671339184130
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1646856208509173761	1646820105630695424	1646721705061101568	1646628826045206528	1646558823144882192	1646555614074503175	1646540103328604163	1646534886696599553	1646511995393576961	1646509675054235648	1646495971218452483	1646486794743980033	1646484406729691136	1646373353702268928	1646347229731463170	1646318916598222848	1646292658988494849	1646285458631020548	1646284952818909185	1646281557009735680	1646274463963414533	1646265098434953216	1646264609752375296	1646259622406242308	1646255220006043648	1646255132995100673	1646249103649562625	1646230082296446976	1646224796898689032	1646224297222864906	1646224223591964673	1646217273080958979	1646214164682260485	1646209575576645632	1646207172253040646	1646205925882052672	1646205092096360453	1646204079721283584	1646201465956888576	1646201439562219540	1646200439107403777	1646199014822494222	1646198669165707266	1646197908969078787	1646197609688711172	1646196383244861441	1646195730606878722	1646195315316346880	1646195281719967773	1646194479941009423	1646194156358844427	1646189667111280646	1646189325997035520	1646187945513173012	1646187445266923524	1646187218501877768	1646187072053559298	1646186383986270208	1646183939663360000	1646180930590244864	1646179455432359937	1646179148136689667	1646178493569400833	1646170572936675333	1646170435539685378	1646167726421884928	1646165753404465160	1646163797738921984	1646163768508923905	1646163325590413313	1646162806025142276	1646162699762409478	1646162600122515466	1646160993381146624	1646160328370143237	1646158297580425217	1646154329399631874	1646151633666031620	1646149740717916166	1646149557208731658	1646149489697214472	1646145113012285444	1646144244178997250	1646144037848530946	1646143409134923778	1646143131648249859	1646142445854289922	1646142097525751808	1646142045969326080	1646141940402991106	1646141360813101056	1646141070839799810	1646140441073532935	1646140420802347009	1646140359355842560	1646140345162276864	1646139724963168264	1646139162213376000	1646137945600950280	1646137829129437185
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1646136609211834370	1646136500101214208	1646135729158774785	1646135682862137345	1646134643404488704	1646134546641944576	1646134468300685313	1646134402718617604	1646133661564035076	1646133269438554112	1646131692313227266	1646131616446545921	1646130514615492609	1646130443928887298	1646130214873833473	1646129664308531201	1646129569169129472	1646129511774269440	1646128004534349825	1646127555425222656	1646127229452054529	1646127173080629249	1646125874532560896	1646124733396656128	1646123887019606016	1646123031536836608	1646123025316605953	1646122309831335936	1646122220878528514	1646120021087617029	1646119735006842880	1646119626529546240	1646118839816536064	1646118577894748160	1646118510974697472	1646118351846928385	1646118023646830595	1646117920865505281	1646115016859348992	1646114992129802240	1646113301695287297	1646111620240756736	1646111464690786305	1646111419467792385	1646111070812008449	1646110389782863872	1646109827586826241	1646109449449267203	1646108394070106113	1646107871707267074	1646104694115164161	1646103478622715904	1646101934170951682	1646101388240248833	1646101348679647232	1646101254668517376	1646100342394822657	1646098105757040643	1646096984401477634	1646096900855152641	1646095707571384321	1646094973870243840	1646094911677054976	1646094662283714560	1646094545409527810	1646094269713620993	1646092561759731712	1646091683115806721	1646091457076371457	1646090819613388803	1646089684689342464	1646089677517078529	1646089635670503424	1646089556003782656	1646089097272860674	1646088722268528641	1646088231941820418	1646088172151947264	1646087969210507266	1646087734178594818	1646087562992181249	1646087407521996801	1646086288334888960	1646086222685536257	1646086180180570114	1646086156159795200	1646086139336425473	1646085853423312896	1646085733013233664	1646085707058880514	1646084511912931335	1646084238171680775	1646083963180445696	1646083860030017538	1646083612012433409	1646083551492800512	1646083345082642432	1646083317295464448	1646082752846987264	1646082310754672643
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1646082028754927616	1646081597723009027	1646081459214508032	1646081412972380160	1646081319779147777	1646081251764318208	1646081159883898883	1646079413652451329	1646079047997194241	1646078843503931399	1646078680639127552	1646078369790869505	1646078152152686593	1646078149376069634	1646077953472692224	1646077578799718402	1646076943161327616	1646076632594087936	1646075581912563712	1646075133323366401	1646075058354257920	1646074890422812672	1646074376784060417	1646073426283470849	1646072808345141249	1646071334697418756	1646069136160694272	1646067369205284865	1646067182185459712	1646067155933319168	1646067014732062720	1646066013836828672	1646065745728512002	1646065391729356800	1646064667813355521	1646064466205843456	1646063477910372352	1646061136503091200	1646060466488193026	1646060357289426944	1646059859882680320	1646058991259115520	1646056116038647808	1646054904513933312	1646054075522334723	1646052969832407042	1646050838442377216	1646050092145680385	1646049861299576839	1646048825159589890	1646047979290214400	1646045899271880704	1646045743826780160	1646045502864072705	1646043628328955906	1646042548757045249	1646042490540027904	1646041163944677376	1646038486963585024	1646036957112197121	1646035392271994880	1646034346673938434	1646033396806590464	1646032983395016705	1646032611477790720	1646032225513742336	1646031422371627008	1646030925908566017	1646030403143184384	1646028969626550273	1646028876626251776	1646026391618453504	1646026069521186816	1646025461137383426	1646024696989728774	1646023580985991169	1646023219873234944	1646022857623781377	1646022500931842049	1646021865582784512	1646021317265686528	1646020938914308096	1646020469852712963	1646020452597284865	1646020355255853056	1646018236536725505	1646014797106798592	1646014166296317953	1646013137005551617	1646010825943949313	1646007191558664192	1646002466524110853	1646001203182985216	1646000790950014976	1646000789452627969	1645998999403393025	1645998628920598528	1645998397432778754	1645996626719195137	1645996422167232515
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645996263974789120	1645993227835547648	1645993026261598211	1645992399594831873	1645992200570847232	1645991763285270529	1645991719190556672	1645991612001009668	1645991311588171777	1645991078573514754	1645989989941952513	1645989866931453953	1645989701768081408	1645989673095905280	1645989560508116992	1645989215379894272	1645989215052677120	1645988921740804097	1645988592882266112	1645988539396419584	1645987859931734017	1645986855144357888	1645985364396457984	1645984722734989314	1645984026287566849	1645983960193724418	1645983864555282433	1645983632354422786	1645982673649688577	1645982383332532229	1645982186586226688	1645982078427693056	1645981943396179971	1645981652328361985	1645979320412676100	1645978932053696513	1645978866073124865	1645977724475916292	1645977165681270784	1645977043497107456	1645976635768709120	1645975782110502914	1645975525901385730	1645974997892997120	1645974786474999808	1645974344059723777	1645974250824646657	1645974202044784640	1645973915901018113	1645972655982387200	1645971450065453057	1645969808649748480	1645969669575114754	1645969522321506305	1645969081755901952	1645968398197698560	1645968327636819969	1645967466747535361	1645966863027806213	1645966751446753281	1645966502435143681	1645965996878970881	1645965790762487811	1645965284249829377	1645964455988146176	1645963720546213888	1645963698379300864	1645963597443465217	1645963515167997953	1645963435035832320	1645962966557241344	1645962868913733633	1645962856658075650	1645962769768824838	1645962660675047424	1645962417648594944	1645961610291183617	1645961217968578569	1645960810483658752	1645960807719510017	1645960796948803584	1645960284517834753	1645959927712862210	1645959624409874434	1645959435716534273	1645959117565984768	1645958709212852230	1645958576312299520	1645958190545219590	1645957646996963329	1645956993796939779	1645956636408950784	1645956547393073154	1645956202134745088	1645955892775354369	1645955577024061440	1645955478181093376	1645955399600971777	1645955385210142720
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645955232168390656	1645955220923375619	1645954857071722496	1645954730189807616	1645954315805245440	1645954200466083842	1645954035046928384	1645953919053332485	1645953502001127426	1645952475558469632	1645951644130050048	1645951447308140550	1645951158870069248	1645951154495315968	1645950962459193347	1645950719764353024	1645950616668106754	1645950571818483714	1645949968732295168	1645949502367383554	1645949425993302016	1645949409224450049	1645949380954923010	1645949160686845954	1645948780653555713	1645948450251341826	1645948058369245185	1645947783290003456	1645947305772609537	1645947159651528706	1645947073164976129	1645946934035660800	1645946671115665410	1645946593474932738	1645946391275921408	1645946215899570177	1645946161742635016	1645946042393698306	1645945840299569153	1645945783336697856	1645945562670198786	1645945190794788867	1645945066320429057	1645943946839769089	1645943919530704896	1645943818544463872	1645943551878897665	1645943357930196995	1645943027314089984	1645942728046288898	1645942702620459008	1645942495832952832	1645942344133345283	1645941737070755840	1645941495562752000	1645941209125339137	1645941127030210560	1645940889926131714	1645940881017520128	1645940839892361217	1645940674045288448	1645940379353579520	1645940318489960449	1645940092597334019	1645939669501190145	1645939622797619200	1645939267095412744	1645938901175922688	1645938411981746179	1645937667287273472	1645937402114973697	1645937344975888390	1645936316205416448	1645936043009486850	1645936009350201345	1645935891905404929	1645935815606804482	1645935791456108548	1645935258733346819	1645935175681953794	1645935043917873152	1645934991015124993	1645934822680821761	1645934677675458562	1645934539829571584	1645934480463364096	1645934170885980162	1645934050815688704	1645933848637718531	1645933738658877441	1645933408336396289	1645933197757218822	1645933075841392640	1645933002277396481	1645932799545753601	1645932760924663810	1645932642863292418	1645932381570756609	1645932304131321858
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645932138481557505	1645932022777389057	1645931496987926528	1645931495587028994	1645931306331648003	1645930687520808960	1645930456938946560	1645930317327286273	1645930164872781826	1645930122363523078	1645929936987774976	1645929751733755905	1645929711166472193	1645929709300064257	1645929494727852033	1645928812008357888	1645928623197634562	1645928525214482433	1645928515382960131	1645928485456625665	1645928450111275010	1645928254761476098	1645928093884841984	1645927878402494466	1645927696092876809	1645927696084475904	1645927386104381442	1645927249663623168	1645927102871396352	1645926652650594309	1645926528117620737	1645926251595538434	1645926138886209536	1645926133982953472	1645926012742516737	1645925240869126144	1645924891684933632	1645924704333729792	1645924392575070208	1645924005533155329	1645923992497160198	1645923982934429696	1645923815141044225	1645923402476294144	1645923237459824642	1645923219516317696	1645923189812342785	1645922941555843072	1645922802556637185	1645922770503737345	1645922763625074688	1645921705892753418	1645921691695210496	1645921608819961856	1645921371178905601	1645921306469179392	1645920418107379712	1645920178910244864	1645919432957386753	1645919323171721221	1645918408607932416	1645918226176528386	1645917976250515456	1645917904205135874	1645917753843527682	1645917639284342785	1645917550054879232	1645917367321468931	1645917201298341888	1645917014752468993	1645916938869125121	1645916732090089473	1645916542041743360	1645916432193163264	1645916395123757056	1645916297044082689	1645915834408206339	1645915693337165825	1645915688781971465	1645915658226475008	1645915565792415744	1645915299630415875	1645914911023960064	1645914288375369728	1645914144778887173	1645914094200066049	1645914040479170560	1645913760563974145	1645913582272679936	1645913387358978048	1645913287941320704	1645912978158411780	1645912968729866243	1645912935087370240	1645912747450793985	1645912585269661698	1645912537148391424	1645912536104022021	1645912505565290496	1645912382202576897
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645912170591395841	1645912160986382339	1645911994485317632	1645911852839325700	1645911760686252033	1645911713299177473	1645911578439741440	1645911382603476992	1645911259458535425	1645911223081512960	1645911132052557825	1645910899209957376	1645910842842423296	1645910827139223552	1645910745199136770	1645910718317731840	1645910717076307969	1645910577980506113	1645910439111585792	1645910311856402432	1645910141961920512	1645910134483488769	1645909937103536130	1645909817436012547	1645909767888719875	1645909591459340290	1645909567270789121	1645909501302956034	1645909323359330306	1645909321761570817	1645908974590652416	1645908947696603143	1645908750396522496	1645908605890347008	1645908521555488769	1645908471349653506	1645908196895215623	1645907996940333056	1645907772381487104	1645907744590008320	1645907248277774337	1645906682214596611	1645906306451259392	1645906108652089344	1645906097256136704	1645905817114140674	1645905767713869824	1645905666232696833	1645905579486121986	1645905379203661825	1645905360249651200	1645905098575413249	1645904616805273600	1645904453579714560	1645904266778001408	1645904210234576897	1645904064994250754	1645903927202787328	1645903713083564032	1645903708796907521	1645903641818038273	1645903460406272000	1645903457508003840	1645903205274984449	1645902653799428098	1645902221530243072	1645902188315648001	1645902147064832000	1645902135140417538	1645901909436551168	1645901855166287873	1645901803580702720	1645901782802124800	1645901770801963011	1645901746492026881	1645901643194712065	1645901452425011200	1645901231095787521	1645901196333404161	1645901162854359045	1645901124644265984	1645901049730048001	1645900899615899649	1645900771668660224	1645900702139416576	1645900689611141122	1645900640915267584	1645900171207921664	1645899944962736130	1645899942609731584	1645899885982412805	1645899865971408898	1645899523347054594	1645899414064562176	1645899364387246082	1645899302433181698	1645899255540793347	1645899244845383680	1645899242706173954	1645899150993637378
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645898951055540224	1645898825213648896	1645898780838080512	1645898733836464129	1645898564998930432	1645898511035277312	1645898304574685184	1645897833814294535	1645897755376713731	1645897742105886721	1645897696861888514	1645897206325551106	1645897140793933826	1645897052679991297	1645896982492332033	1645896909981200388	1645896779567620099	1645896460364292098	1645896412377366534	1645896273436844033	1645896239794335744	1645896230407651332	1645896035200270336	1645895934293815298	1645895891612491777	1645895648992980994	1645895455518203909	1645895433330257921	1645895015103692800	1645894868277813248	1645894850628427777	1645894671095455744	1645894544943194118	1645894441691906048	1645894433592979457	1645894295327571972	1645894222011146243	1645894166185119745	1645894011146711042	1645893921971769344	1645893866200137728	1645893733190193156	1645893195501535233	1645893173879664642	1645892931541164033	1645892842114433026	1645892800590884865	1645892711898132481	1645892683951423491	1645892544000057344	1645892503969873920	1645892483811876867	1645892407622524929	1645892314450239488	1645892292845379585	1645892262335741952	1645892221839785985	1645891937168154631	1645891818909843459	1645891734486876160	1645891703738363904	1645891587837157377	1645891576735088641	1645891539401318402	1645891441888051206	1645891397348737030	1645891343665831937	1645891332953473024	1645891198509531136	1645891123762675715	1645890990534688768	1645890936961130496	1645890551462629376	1645890344465350656	1645890283681247241	1645890273669529601	1645890194376126464	1645889887399297025	1645889848396447744	1645889833384964102	1645889402235756545	1645889273365757954	1645889026233192451	1645888980133486592	1645888800462127105	1645888737023496192	1645888695457787906	1645888654479613953	1645888569360236546	1645888561403793409	1645888505715851264	1645888452074905603	1645888446802558976	1645888392431824900	1645888263343800321	1645888204254609408	1645888132171067398	1645887984158359553	1645887921021394945	1645887857670668291
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645887750632030209	1645887680541016065	1645887631115554816	1645887457215512576	1645887393067589632	1645887376646889474	1645887355985833987	1645887312922910721	1645887276671549440	1645887273253359616	1645887203879555072	1645887154449711105	1645887075911335937	1645887044340555777	1645887043199979520	1645887035897683968	1645886972622430208	1645886890770309120	1645886890560614400	1645886856498941953	1645886848735092737	1645886791893884932	1645886783312232452	1645886750617661442	1645886741625094144	1645886729344172033	1645886715574231045	1645886693373870080	1645886682527580160	1645886680237494273	1645886614713905152	1645886524536373248	1645886521394831362	1645886513396215811	1645886502872707072	1645886444194480132	1645886425068388352	1645886393984466944	1645886327718572032	1645886316888948739	1645886288476749829	1645886276543950849	1645886266121003009	1645886205739823104	1645886171501973504	1645886115667165185	1645886089859842048	1645886035740557312	1645886029017108481	1645885992983834624	1645885967281147906	1645885932820635648	1645885895332044807	1645885873278574592	1645885867381104640	1645885862004109314	1645885837333110790	1645885751282810881	1645885719393566720	1645885709193027589	1645885670588661762	1645885602334638080	1645885566364315649	1645885536794550285	1645885506335416321	1645885466137247746	1645885452828786690	1645885349330034690	1645885317243715585	1645885275682349057	1645885254077489154	1645885170283683847	1645885087878205441	1645885027748544515	1645884959721242630	1645884931531325443	1645884913978077184	1645884755039375360	1645884717047111680	1645884696000188416	1645884676383318018	1645884632343232513	1645884537862332419	1645884531562430465	1645884506648223747	1645884363152801796	1645884231355080707	1645884121204371457	1645884051306283013	1645884040245919744	1645883975099904004	1645883962839953408	1645883889666203648	1645883707935412229	1645883688842932224	1645883667061899264	1645883640285413378	1645883482948640768	1645883223145152514
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645883196888711169	1645883040327974915	1645883025295654913	1645883015141138432	1645882956299239426	1645882777403883520	1645882773008273411	1645882662077313024	1645882532729085952	1645882473857921024	1645882406950281220	1645882384347193350	1645882371315466245	1645882214268252162	1645882136031813635	1645882106415923206	1645881908369268739	1645881825829560322	1645881768464064512	1645881696829558787	1645881678890500097	1645881595029487622	1645881417878962176	1645881414930317313	1645881297062211584	1645881222885695491	1645881098910543882	1645881080426233866	1645881026311233550	1645880921751535617	1645880852851703809	1645880774233653252	1645880646957694976	1645880375439159296	1645880354538938374	1645880260997844992	1645880258128740352	1645880243771813888	1645880210825543680	1645880159101173763	1645880053493018624	1645879972332969990	1645879911599538178	1645879895711690754	1645879812718993411	1645879717625741314	1645879363622297600	1645879268684222465	1645879249415593984	1645879116401627136	1645878887753105409	1645878634836639748	1645878518910455809	1645878422000873478	1645878397531459584	1645878367541927938	1645878157302710273	1645878136800972800	1645877989153050624	1645877775948034048	1645877768859574272	1645877755517739009	1645877495944851456	1645877384703528960	1645877272950476800	1645877199302451200	1645877021166432256	1645876988949790722	1645876988068937733	1645876930162614273	1645876916174594048	1645876774625001472	1645876720539668480	1645876668991406081	1645876580991008768	1645876446336827394	1645876380020920320	1645876162764189696	1645875846941487104	1645875630595280896	1645875567361683458	1645875504946515971	1645875435677294592	1645875434410905606	1645875412353060870	1645875376072331282	1645875251275010050	1645875161831477248	1645875121276751892	1645874991798394884	1645874752630984710	1645874743256465416	1645874721362448384	1645874719500156928	1645874666643558409	1645874635693596674	1645874405824958465	1645874385159331844	1645874302011740164	1645874167365943297
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645874139159207938	1645874115092312065	1645874084214116353	1645874081139503104	1645874043386560517	1645873968664936449	1645873762653417472	1645873749286068224	1645873661595844617	1645873475008237575	1645873435434778625	1645873153476886530	1645873117280055305	1645872881933627392	1645872870411898891	1645872854427156480	1645872743072538624	1645872733639565312	1645872693949112320	1645872474004033537	1645872403074158608	1645872394496806913	1645872338121162752	1645872267891449856	1645872188820541441	1645872109640638465	1645872077562613763	1645871992787050497	1645871890127364098	1645871882967695360	1645871819503833088	1645871656236199941	1645871635424251906	1645871624363601920	1645871547737841665	1645871525688676356	1645871504951738368	1645871438291963910	1645871296847441920	1645871240555679744	1645870936623656962	1645870830985916419	1645870798496755712	1645870769883484162	1645870701839269888	1645870621740466179	1645870355389779978	1645870052988850178	1645869917399392258	1645869817490989056	1645869691791966211	1645869626277130240	1645869575441985536	1645869443799560201	1645869428591022080	1645869222818639872	1645869152312377344	1645869024490692610	1645868852834861056	1645868782764847104	1645868716230418432	1645868700753608704	1645868546239365120	1645868394703646720	1645868385526243328	1645868018222743552	1645867709597470748	1645867681730514966	1645867599333412887	1645867563702800386	1645867437391335442	1645867330356891650	1645867278561431564	1645867261612249124	1645867251634159618	1645867225881124864	1645867098218942466	1645867060726059035	1645867033630855193	1645866967050641408	1645866966492631041	1645866922561490961	1645866920971730944	1645866853007347730	1645866834283974662	1645866810275954689	1645866663345115158	1645866624421974026	1645866589655388204	1645866575201816589	1645866574706888725	1645866251862921235	1645865937000714268	1645865843002167321	1645865716007030803	1645865617352806412	1645865327249575963	1645865149058764834	1645865059690729495	1645865007035437069
2831,https://g1.globo.com/tecnologia/noticia/2023/04/11/twitter-mantem-ativas-contas-que-compartilham-conteudos-sobre-ataques-a-escolas-no-brasil.ghtml,Twitter mantém ativas ao menos 61 contas que compartilham conteúdos sobre ataques a escolas no Brasil | Tecnologia | G1,1645864913771036672	1645864827141898241	1645864753829654528	1645864695285403655	1645864587554705414	1645864573906440223	1645864490632876033	1645864313075257368	1645864294033285121	1645864188697366542	1645864046816825346	1645863916881301504	1645863879824506881	1645863873877102628	1645863850376417296	1645863803739951118	1645863801571495950	1645863715512913921	1645863712627085312	1645863363950399504	1645863266093252608	1645863242168782861	1645863094940323854	1645863080474169373	1645863041739771908	1645863028183781381	1645862751502311429	1645862271460036632	1645862186714275840	1645862147522547714	1645861978391597057	1645861938461839360	1645861908233310224	1645861905330831360	1645861903732822037	1645861723747024896	1645861696714559511	1645861662174609408	1645861511313739800	1645861261530259458	1645861245189345290	1645861197265403904	1645861192588578859	1645861046115074048	1645861040318472193	1645860938229350402	1645860932617228291	1645860906973253650	1645860879907409946	1645860852753485827	1645860810479251456	1645860757031079955	1645860654622953500	1645860500205457417	1645860490239721472	1645860457209647105	1645860318785032197	1645860300682416154	1645860232579411968	1645860114350616576	1645860092867235874	1645859967373660171	1645859892492660737	1645859847160713261	1645859774037217289	1645859541907656719	1645859497968128017	1645859483183206412	1645859454565470217	1645859390967238668	1645859322851741709	1645859176529141760	1645859112591282180	1645858899206066196	1645858858936553491	1645858843593789470	1645858732671135744	1645858707245285376	1645858582821326866	1645858546205040641	1645858353988489233	1645858262909177872	1645858243325972492	1645858197415051269	1645857993353842698	1645857974265565199	1645857766123372545	1645857750797242385	1645857728064004096	1645857690906775561	1645857689489276929	1645857421439520785	1645857370759925760	1645857331610107904	1645857317668245508	1645857199615365131	1645857069587746846	1645857036616204288	1645856972456054793	1645856908354387969
